game_id,team_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts
22400171,1610612752,2024-11-06,NYK @ ATL,L,240,41,84,0.488,22,47,0.468,12,15,0.8,7,34,41,29,5,5,15,18,116
22400161,1610612752,2024-11-04,NYK @ HOU,L,240,34,88,0.386,11,28,0.393,18,21,0.857,13,26,39,20,6,4,10,18,97
22400134,1610612752,2024-11-01,NYK @ DET,W,240,52,101,0.515,18,38,0.474,6,10,0.6,12,33,45,31,16,3,9,14,128
22400122,1610612752,2024-10-30,NYK @ MIA,W,240,40,82,0.488,18,40,0.45,18,20,0.9,7,35,42,30,8,4,9,16,116
22400106,1610612752,2024-10-28,NYK vs. CLE,L,240,40,90,0.444,9,28,0.321,15,18,0.833,13,30,43,22,8,3,16,21,104
22400081,1610612752,2024-10-25,NYK vs. IND,W,240,44,84,0.524,12,27,0.444,23,29,0.793,11,32,43,19,5,4,11,18,123
22400061,1610612752,2024-10-22,NYK @ BOS,L,240,43,78,0.551,11,30,0.367,12,16,0.75,5,29,34,20,2,3,11,12,109
22401186,1610612753,2025-04-13,ORL @ ATL,L,240,40,88,0.455,15,35,0.429,10,15,0.667,12,31,43,25,11,5,14,8,105
22401172,1610612753,2025-04-11,ORL @ IND,W,240,49,85,0.576,13,32,0.406,18,21,0.857,8,27,35,32,14,11,19,28,129
22401156,1610612753,2025-04-09,ORL vs. BOS,W,240,37,91,0.407,16,45,0.356,6,8,0.75,12,37,49,23,5,3,10,9,96
22401149,1610612753,2025-04-08,ORL vs. ATL,W,240,42,84,0.5,14,34,0.412,21,31,0.677,13,30,43,23,13,6,13,20,119
22401112,1610612753,2025-04-03,ORL @ WAS,W,240,38,82,0.463,11,30,0.367,22,25,0.88,13,34,47,27,7,8,8,12,109
22400988,1610612753,2025-04-01,ORL @ SAS,W,240,43,90,0.478,18,47,0.383,12,12,1.0,10,31,41,28,12,7,10,15,116
22401091,1610612753,2025-03-31,ORL vs. LAC,L,240,30,76,0.395,7,26,0.269,20,22,0.909,6,26,32,18,10,4,14,17,87
22401074,1610612753,2025-03-29,ORL vs. SAC,W,240,44,89,0.494,18,39,0.462,15,24,0.625,13,36,49,31,10,2,12,18,121
22401060,1610612753,2025-03-27,ORL vs. DAL,L,240,34,80,0.425,5,30,0.167,19,24,0.792,10,34,44,14,5,5,16,20,92
22401045,1610612753,2025-03-25,ORL @ CHA,W,240,41,90,0.456,13,42,0.31,16,19,0.842,13,37,50,22,5,4,8,21,111
22401038,1610612753,2025-03-24,ORL vs. LAL,W,240,42,85,0.494,15,40,0.375,19,23,0.826,12,31,43,25,6,4,8,18,118
22401014,1610612753,2025-03-21,ORL @ WAS,W,240,46,96,0.479,17,42,0.405,11,13,0.846,13,42,55,25,9,8,12,17,120
22400999,1610612753,2025-03-19,ORL vs. HOU,L,240,41,92,0.446,9,35,0.257,17,20,0.85,14,27,41,23,7,4,12,20,108
22400979,1610612753,2025-03-16,ORL @ CLE,W,240,34,81,0.42,13,31,0.419,27,34,0.794,13,34,47,21,11,3,15,20,108
22400963,1610612753,2025-03-14,ORL @ MIN,L,240,40,89,0.449,12,28,0.429,19,22,0.864,6,25,31,18,9,5,11,22,111
22401141,1610612753,2025-03-13,ORL @ NOP,W,240,43,83,0.518,13,33,0.394,14,18,0.778,8,31,39,25,7,7,8,20,113
22400934,1610612753,2025-03-10,ORL @ HOU,L,240,28,86,0.326,8,32,0.25,20,24,0.833,13,29,42,15,10,5,8,19,84
22400917,1610612753,2025-03-08,ORL @ MIL,W,240,42,82,0.512,12,32,0.375,15,19,0.789,5,29,34,19,5,5,10,24,111
22400944,1610612753,2025-03-06,ORL vs. CHI,L,240,40,87,0.46,9,33,0.273,34,40,0.85,9,24,33,26,10,5,12,21,123
22400883,1610612753,2025-03-04,ORL vs. TOR,L,240,40,83,0.482,15,36,0.417,18,23,0.783,7,28,35,28,12,5,14,27,113
22400870,1610612753,2025-03-02,ORL vs. TOR,L,240,30,67,0.448,7,21,0.333,35,42,0.833,7,28,35,17,3,5,14,26,102
22400845,1610612753,2025-02-27,ORL vs. GSW,L,240,45,89,0.506,11,28,0.393,14,18,0.778,15,31,46,23,9,4,18,25,115
22400830,1610612753,2025-02-25,ORL vs. CLE,L,240,33,90,0.367,5,28,0.179,11,14,0.786,12,23,35,21,7,8,10,14,82
22400815,1610612753,2025-02-23,ORL vs. WAS,W,240,40,90,0.444,11,32,0.344,19,22,0.864,14,33,47,25,9,5,13,23,110
22400798,1610612753,2025-02-21,ORL vs. MEM,L,240,36,88,0.409,9,31,0.29,23,33,0.697,13,37,50,23,7,9,12,21,104
22400790,1610612753,2025-02-20,ORL @ ATL,W,240,41,85,0.482,6,25,0.24,26,38,0.684,11,42,53,15,6,7,7,22,114
22400770,1610612753,2025-02-12,ORL vs. CHA,W,240,37,90,0.411,14,43,0.326,14,19,0.737,13,39,52,22,4,9,8,12,102
22400756,1610612753,2025-02-10,ORL vs. ATL,L,240,37,78,0.474,12,30,0.4,20,24,0.833,7,29,36,22,10,8,17,21,106
22400743,1610612753,2025-02-08,ORL vs. SAS,W,240,45,88,0.511,10,30,0.333,12,20,0.6,13,32,45,19,10,1,14,18,112
22400730,1610612753,2025-02-06,ORL @ DEN,L,240,31,84,0.369,5,31,0.161,23,30,0.767,13,27,40,21,10,8,13,15,90
22400727,1610612753,2025-02-05,ORL @ SAC,W,240,50,88,0.568,16,31,0.516,14,15,0.933,9,26,35,30,8,3,8,24,130
22400708,1610612753,2025-02-03,ORL @ GSW,L,240,43,99,0.434,8,32,0.25,5,10,0.5,18,34,52,23,8,2,11,26,99
22400687,1610612753,2025-02-01,ORL @ UTA,L,240,30,91,0.33,9,41,0.22,30,35,0.857,11,32,43,19,9,7,8,23,99
22400678,1610612753,2025-01-30,ORL @ POR,L,240,34,81,0.42,5,26,0.192,17,20,0.85,13,20,33,14,8,6,13,23,90
22400652,1610612753,2025-01-27,ORL @ MIA,L,290,45,98,0.459,14,39,0.359,15,25,0.6,12,35,47,32,9,4,14,19,119
22400638,1610612753,2025-01-25,ORL vs. DET,W,240,40,83,0.482,15,33,0.455,26,38,0.684,8,32,40,22,8,4,14,23,121
22400622,1610612753,2025-01-23,ORL vs. POR,L,240,26,76,0.342,6,25,0.24,21,31,0.677,14,30,44,17,9,6,19,18,79
22400608,1610612753,2025-01-21,ORL @ TOR,L,240,35,85,0.412,9,31,0.29,14,19,0.737,14,34,48,16,5,2,14,24,93
22400593,1610612753,2025-01-19,ORL vs. DEN,L,240,38,102,0.373,12,41,0.293,12,16,0.75,16,23,39,30,15,6,7,19,100
22400577,1610612753,2025-01-17,ORL @ BOS,L,240,34,82,0.415,5,32,0.156,21,31,0.677,12,25,37,15,3,3,8,19,94
22400564,1610612753,2025-01-15,ORL @ MIL,L,240,33,95,0.347,12,46,0.261,15,21,0.714,9,23,32,24,13,1,13,24,93
22400544,1610612753,2025-01-12,ORL vs. PHI,W,240,39,80,0.488,7,30,0.233,19,28,0.679,12,29,41,23,10,9,16,23,104
22400526,1610612753,2025-01-10,ORL vs. MIL,L,240,37,86,0.43,14,40,0.35,18,26,0.692,12,32,44,20,8,5,10,19,106
22400519,1610612753,2025-01-09,ORL vs. MIN,L,240,33,87,0.379,10,40,0.25,13,19,0.684,13,34,47,21,4,10,14,22,89
22400496,1610612753,2025-01-06,ORL @ NYK,W,240,39,78,0.5,11,31,0.355,14,18,0.778,9,30,39,23,7,5,9,19,103
22400490,1610612753,2025-01-05,ORL vs. UTA,L,240,35,98,0.357,14,47,0.298,8,13,0.615,14,29,43,25,8,4,11,21,92
22400470,1610612753,2025-01-03,ORL @ TOR,W,240,37,79,0.468,19,44,0.432,13,17,0.765,12,30,42,32,10,8,11,15,106
22400455,1610612753,2025-01-01,ORL @ DET,L,240,37,91,0.407,8,35,0.229,14,20,0.7,9,24,33,18,18,5,12,21,96
22400436,1610612753,2024-12-29,ORL vs. BKN,W,240,37,83,0.446,12,36,0.333,16,25,0.64,16,26,42,30,7,3,13,23,102
22400419,1610612753,2024-12-27,ORL vs. NYK,L,240,32,87,0.368,10,33,0.303,11,12,0.917,11,22,33,20,7,3,17,23,85
22400411,1610612753,2024-12-26,ORL vs. MIA,L,240,34,77,0.442,5,29,0.172,15,18,0.833,9,33,42,14,12,6,21,15,88
22400393,1610612753,2024-12-23,ORL vs. BOS,W,240,37,83,0.446,13,33,0.394,21,21,1.0,7,35,42,26,11,9,20,24,108
22400377,1610612753,2024-12-21,ORL vs. MIA,W,240,43,87,0.494,11,37,0.297,24,27,0.889,10,31,41,24,5,9,13,23,121
22400361,1610612753,2024-12-19,ORL vs. OKC,L,240,35,78,0.449,11,35,0.314,18,25,0.72,10,30,40,25,6,6,18,16,99
22401227,1610612753,2024-12-15,ORL vs. NYK,L,240,36,86,0.419,9,30,0.3,10,13,0.769,10,29,39,24,8,10,15,26,91
22401201,1610612753,2024-12-10,ORL @ MIL,L,240,41,93,0.441,6,27,0.222,21,27,0.778,15,31,46,19,11,4,13,21,109
22400352,1610612753,2024-12-08,ORL vs. PHX,W,240,42,88,0.477,12,36,0.333,19,30,0.633,14,30,44,17,11,6,13,19,115
22400333,1610612753,2024-12-06,ORL @ PHI,L,240,33,78,0.423,13,46,0.283,15,17,0.882,8,30,38,21,8,6,19,23,94
22400322,1610612753,2024-12-04,ORL @ PHI,W,240,41,84,0.488,8,29,0.276,16,21,0.762,16,26,42,21,13,7,13,18,106
22400053,1610612753,2024-12-03,ORL @ NYK,L,240,38,87,0.437,9,39,0.231,21,25,0.84,9,29,38,20,9,4,15,19,106
22400305,1610612753,2024-12-01,ORL @ BKN,W,240,34,74,0.459,7,28,0.25,25,32,0.781,14,38,52,23,10,11,22,29,100
22400043,1610612753,2024-11-29,ORL @ BKN,W,240,44,83,0.53,18,35,0.514,17,22,0.773,11,29,40,29,13,13,17,21,123
22400289,1610612753,2024-11-27,ORL vs. CHI,W,240,46,90,0.511,15,39,0.385,26,28,0.929,7,32,39,30,10,8,11,14,133
22400277,1610612753,2024-11-25,ORL @ CHA,W,240,37,94,0.394,12,46,0.261,9,17,0.529,13,26,39,21,12,6,8,21,95
22400265,1610612753,2024-11-23,ORL vs. DET,W,240,40,87,0.46,12,39,0.308,19,22,0.864,17,27,44,25,13,9,13,20,111
22400263,1610612753,2024-11-21,ORL @ LAL,W,240,43,91,0.473,15,40,0.375,18,21,0.857,15,33,48,31,8,5,16,25,119
22400259,1610612753,2024-11-20,ORL @ LAC,L,240,33,75,0.44,8,35,0.229,19,24,0.792,2,22,24,21,11,7,14,17,93
22400249,1610612753,2024-11-18,ORL @ PHX,W,240,39,76,0.513,11,29,0.379,20,25,0.8,8,30,38,28,5,7,10,19,109
22400010,1610612753,2024-11-15,ORL vs. PHI,W,240,34,78,0.436,11,37,0.297,19,22,0.864,11,32,43,15,11,6,17,21,98
22400217,1610612753,2024-11-13,ORL vs. IND,W,240,34,84,0.405,13,38,0.342,13,15,0.867,13,37,50,26,8,10,17,19,94
22400003,1610612753,2024-11-12,ORL vs. CHA,W,240,43,93,0.462,13,44,0.295,15,19,0.789,8,35,43,25,12,7,11,21,114
22400204,1610612753,2024-11-10,ORL vs. WAS,W,240,41,91,0.451,17,48,0.354,22,25,0.88,15,29,44,25,6,5,11,21,121
22400186,1610612753,2024-11-08,ORL vs. NOP,W,240,45,86,0.523,8,32,0.25,17,21,0.81,11,32,43,28,9,8,13,14,115
22400170,1610612753,2024-11-06,ORL @ IND,L,240,42,82,0.512,7,25,0.28,20,26,0.769,10,28,38,26,6,5,16,22,111
22400163,1610612753,2024-11-04,ORL @ OKC,L,240,29,82,0.354,5,34,0.147,23,27,0.852,7,34,41,20,12,5,18,16,86
22400153,1610612753,2024-11-03,ORL @ DAL,L,240,31,93,0.333,8,41,0.195,15,19,0.789,13,30,43,19,8,4,14,22,85
22400133,1610612753,2024-11-01,ORL @ CLE,L,240,41,90,0.456,11,33,0.333,16,24,0.667,7,32,39,26,10,4,14,17,109
22400123,1610612753,2024-10-30,ORL @ CHI,L,240,35,86,0.407,11,46,0.239,18,20,0.9,6,36,42,25,9,8,12,19,99
22400102,1610612753,2024-10-28,ORL vs. IND,W,240,39,83,0.47,13,41,0.317,28,38,0.737,11,35,46,26,7,6,15,25,119
22400092,1610612753,2024-10-26,ORL @ MEM,L,240,37,87,0.425,17,48,0.354,20,28,0.714,12,29,41,21,10,6,19,20,111
22400077,1610612753,2024-10-25,ORL vs. BKN,W,240,39,75,0.52,15,30,0.5,23,33,0.697,5,34,39,28,10,7,12,19,116
22400065,1610612753,2024-10-23,ORL @ MIA,W,240,41,96,0.427,18,49,0.367,16,22,0.727,18,39,57,28,8,8,11,21,116
22401189,1610612754,2025-04-13,IND @ CLE,W,290,48,119,0.403,10,42,0.238,20,22,0.909,14,47,61,27,15,10,13,20,126
22401172,1610612754,2025-04-11,IND vs. ORL,L,240,40,89,0.449,12,29,0.414,23,35,0.657,17,27,44,24,8,7,17,19,115
22401168,1610612754,2025-04-10,IND vs. CLE,W,240,43,93,0.462,14,41,0.341,14,20,0.7,10,36,46,28,3,11,9,16,114
22401148,1610612754,2025-04-08,IND vs. WAS,W,240,33,87,0.379,9,35,0.257,29,37,0.784,13,36,49,21,7,5,7,16,104
22401142,1610612754,2025-04-06,IND @ DEN,W,240,46,96,0.479,15,44,0.341,18,21,0.857,7,34,41,34,10,7,6,17,125
22401119,1610612754,2025-04-04,IND vs. UTA,W,240,51,89,0.573,12,32,0.375,26,38,0.684,11,40,51,38,8,17,7,17,140
22401104,1610612754,2025-04-02,IND vs. CHA,W,240,47,95,0.495,18,44,0.409,7,10,0.7,11,27,38,29,10,6,6,16,119
22401090,1610612754,2025-03-31,IND vs. SAC,W,240,42,90,0.467,14,41,0.341,13,13,1.0,6,34,40,28,6,5,12,14,111
22401079,1610612754,2025-03-29,IND @ OKC,L,240,39,87,0.448,14,42,0.333,19,26,0.731,8,35,43,27,6,6,11,16,111
22401061,1610612754,2025-03-27,IND @ WAS,W,240,59,92,0.641,27,47,0.574,17,19,0.895,13,37,50,48,8,2,12,19,162
22401055,1610612754,2025-03-26,IND vs. LAL,L,240,44,87,0.506,15,36,0.417,16,19,0.842,7,29,36,31,9,4,9,16,119
22401037,1610612754,2025-03-24,IND vs. MIN,W,240,46,94,0.489,13,35,0.371,14,14,1.0,9,37,46,30,9,5,11,12,119
22401024,1610612754,2025-03-22,IND vs. BKN,W,240,40,84,0.476,11,35,0.314,17,21,0.81,6,38,44,32,5,6,13,24,108
22401011,1610612754,2025-03-20,IND vs. BKN,W,265,35,81,0.432,8,31,0.258,27,31,0.871,10,47,57,18,10,8,22,21,105
22400998,1610612754,2025-03-19,IND vs. DAL,W,240,45,82,0.549,16,35,0.457,29,37,0.784,6,32,38,29,4,5,11,26,135
22400986,1610612754,2025-03-17,IND @ MIN,W,265,48,97,0.495,17,37,0.459,19,23,0.826,14,34,48,28,7,6,20,25,132
22400972,1610612754,2025-03-15,IND @ MIL,L,240,46,96,0.479,17,43,0.395,10,13,0.769,10,22,32,29,9,4,11,15,119
22400959,1610612754,2025-03-14,IND @ PHI,W,240,44,89,0.494,10,35,0.286,14,18,0.778,12,33,45,31,6,4,10,17,112
22400942,1610612754,2025-03-11,IND vs. MIL,W,240,44,87,0.506,13,39,0.333,14,18,0.778,5,33,38,30,11,3,9,20,115
22400933,1610612754,2025-03-10,IND @ CHI,L,240,40,101,0.396,10,40,0.25,13,19,0.684,8,31,39,30,14,4,9,13,103
22400914,1610612754,2025-03-08,IND @ ATL,L,240,41,94,0.436,10,33,0.303,26,30,0.867,15,26,41,29,12,6,15,21,118
22400899,1610612754,2025-03-06,IND @ ATL,L,240,44,91,0.484,14,39,0.359,16,17,0.941,10,32,42,27,5,5,11,18,118
22400882,1610612754,2025-03-04,IND vs. HOU,W,240,44,86,0.512,17,42,0.405,10,10,1.0,5,30,35,34,9,6,11,19,115
22400868,1610612754,2025-03-02,IND vs. CHI,W,240,48,87,0.552,19,44,0.432,12,18,0.667,5,31,36,34,7,4,10,16,127
22400854,1610612754,2025-02-28,IND @ MIA,L,240,47,88,0.534,21,39,0.538,5,8,0.625,9,21,30,35,10,3,10,11,120
22400837,1610612754,2025-02-26,IND vs. TOR,W,240,43,81,0.531,15,37,0.405,10,16,0.625,4,37,41,28,10,7,19,18,111
22400822,1610612754,2025-02-24,IND vs. DEN,L,240,40,85,0.471,14,43,0.326,22,27,0.815,8,24,32,29,11,3,17,14,116
22400813,1610612754,2025-02-23,IND vs. LAC,W,240,46,84,0.548,12,36,0.333,25,27,0.926,8,38,46,31,7,5,12,24,129
22400788,1610612754,2025-02-20,IND vs. MEM,W,240,46,91,0.505,17,45,0.378,18,22,0.818,9,37,46,29,6,12,10,20,127
22400771,1610612754,2025-02-12,IND @ WAS,W,265,50,107,0.467,16,35,0.457,18,20,0.9,10,32,42,38,7,5,7,17,134
22400765,1610612754,2025-02-11,IND vs. NYK,L,240,43,89,0.483,9,31,0.29,20,26,0.769,9,27,36,32,8,3,10,17,115
22400742,1610612754,2025-02-08,IND @ LAL,L,240,37,87,0.425,12,38,0.316,31,32,0.969,11,27,38,27,10,2,10,20,117
22400733,1610612754,2025-02-06,IND @ LAC,W,240,43,95,0.453,13,39,0.333,20,24,0.833,12,34,46,31,13,3,7,14,119
22400716,1610612754,2025-02-04,IND @ POR,L,240,34,81,0.42,5,24,0.208,16,21,0.762,14,25,39,25,11,6,19,19,89
22400707,1610612754,2025-02-03,IND @ UTA,W,240,43,91,0.473,10,42,0.238,16,20,0.8,6,31,37,32,13,10,9,20,112
22400686,1610612754,2025-02-01,IND vs. ATL,W,240,49,90,0.544,12,33,0.364,22,25,0.88,7,34,41,35,6,5,11,26,132
22400664,1610612754,2025-01-29,IND vs. DET,W,240,46,81,0.568,19,38,0.5,22,31,0.71,5,31,36,28,7,5,13,18,133
22400633,1610612754,2025-01-25,IND @ SAS,W,240,53,102,0.52,17,39,0.436,13,14,0.929,16,34,50,32,14,9,10,20,136
22400621,1610612754,2025-01-23,IND vs. SAS,L,240,44,97,0.454,13,43,0.302,9,12,0.75,9,22,31,31,10,2,11,9,110
22400588,1610612754,2025-01-18,IND vs. PHI,W,240,44,83,0.53,11,34,0.324,16,23,0.696,14,36,50,30,4,4,17,21,115
22400572,1610612754,2025-01-16,IND @ DET,W,240,41,89,0.461,13,30,0.433,16,22,0.727,3,37,40,28,13,8,9,17,111
22400554,1610612754,2025-01-14,IND vs. CLE,L,240,44,91,0.484,12,28,0.429,17,22,0.773,9,28,37,30,10,3,11,18,117
22400543,1610612754,2025-01-12,IND @ CLE,W,240,43,92,0.467,11,35,0.314,11,18,0.611,9,41,50,30,11,7,10,22,108
22400525,1610612754,2025-01-10,IND vs. GSW,W,240,43,82,0.524,9,27,0.333,13,19,0.684,8,40,48,27,8,8,15,13,108
22400510,1610612754,2025-01-08,IND vs. CHI,W,240,52,100,0.52,10,29,0.345,15,24,0.625,15,31,46,37,11,1,8,19,129
22400495,1610612754,2025-01-06,IND @ BKN,W,240,40,79,0.506,12,31,0.387,21,23,0.913,5,30,35,22,8,5,10,17,113
22400480,1610612754,2025-01-04,IND vs. PHX,W,240,46,96,0.479,15,40,0.375,19,21,0.905,13,34,47,35,7,4,6,16,126
22400463,1610612754,2025-01-02,IND @ MIA,W,240,51,96,0.531,17,40,0.425,9,16,0.563,13,26,39,35,9,4,6,16,128
22400450,1610612754,2024-12-31,IND vs. MIL,L,240,40,90,0.444,13,37,0.351,19,30,0.633,9,41,50,26,8,7,16,20,112
22400437,1610612754,2024-12-29,IND @ BOS,W,240,46,87,0.529,9,23,0.391,22,27,0.815,11,39,50,27,6,2,9,17,123
22400420,1610612754,2024-12-27,IND @ BOS,L,240,38,91,0.418,11,39,0.282,18,25,0.72,13,26,39,27,5,3,12,20,105
22400410,1610612754,2024-12-26,IND vs. OKC,L,240,42,89,0.472,14,36,0.389,16,22,0.727,11,40,51,28,1,8,11,21,114
22400403,1610612754,2024-12-23,IND @ GSW,W,240,45,92,0.489,11,35,0.314,10,11,0.909,8,35,43,26,7,4,11,16,111
22400389,1610612754,2024-12-22,IND @ SAC,W,240,50,86,0.581,17,39,0.436,5,8,0.625,6,44,50,36,7,5,10,15,122
22400369,1610612754,2024-12-19,IND @ PHX,W,240,39,89,0.438,16,41,0.39,26,31,0.839,9,38,47,30,9,7,9,21,120
22401216,1610612754,2024-12-15,IND vs. NOP,W,240,41,81,0.506,16,38,0.421,21,24,0.875,7,36,43,33,10,9,17,21,119
22401209,1610612754,2024-12-13,IND @ PHI,W,240,47,91,0.516,14,38,0.368,13,17,0.765,8,33,41,35,9,4,10,21,121
22400349,1610612754,2024-12-08,IND vs. CHA,L,240,42,82,0.512,12,36,0.333,13,15,0.867,3,26,29,23,9,7,17,19,109
22400336,1610612754,2024-12-06,IND @ CHI,W,240,52,92,0.565,18,30,0.6,10,12,0.833,7,39,46,33,9,4,12,10,132
22400320,1610612754,2024-12-04,IND @ BKN,L,240,32,75,0.427,8,33,0.242,18,22,0.818,5,34,39,20,6,10,16,19,90
22400054,1610612754,2024-12-03,IND @ TOR,L,240,38,84,0.452,12,30,0.4,23,28,0.821,9,25,34,21,8,6,20,23,111
22400306,1610612754,2024-12-01,IND @ MEM,L,240,43,90,0.478,14,42,0.333,21,26,0.808,6,35,41,28,8,3,15,22,121
22400045,1610612754,2024-11-29,IND vs. DET,L,240,41,85,0.482,12,33,0.364,12,13,0.923,7,25,32,23,9,4,16,18,106
22400288,1610612754,2024-11-27,IND vs. POR,W,240,46,94,0.489,13,32,0.406,16,20,0.8,19,28,47,27,10,10,12,21,121
22400279,1610612754,2024-11-25,IND vs. NOP,W,240,43,91,0.473,17,47,0.362,11,16,0.688,7,34,41,30,10,2,13,16,114
22400272,1610612754,2024-11-24,IND vs. WAS,W,240,41,86,0.477,12,27,0.444,21,27,0.778,12,33,45,31,8,3,11,18,115
22400029,1610612754,2024-11-22,IND @ MIL,L,240,43,91,0.473,11,34,0.324,20,27,0.741,14,32,46,30,11,6,15,17,117
22400254,1610612754,2024-11-20,IND @ HOU,L,240,44,83,0.53,5,22,0.227,20,25,0.8,3,33,36,19,7,9,23,24,113
22400247,1610612754,2024-11-18,IND @ TOR,L,240,44,99,0.444,15,40,0.375,16,20,0.8,12,20,32,29,17,5,10,19,119
22400235,1610612754,2024-11-17,IND vs. MIA,W,240,44,85,0.518,13,29,0.448,18,20,0.9,10,35,45,30,6,6,10,16,119
22400009,1610612754,2024-11-15,IND vs. MIA,L,240,44,86,0.512,14,35,0.4,9,11,0.818,8,31,39,28,8,4,20,15,111
22400217,1610612754,2024-11-13,IND @ ORL,L,240,32,84,0.381,10,30,0.333,16,18,0.889,7,34,41,22,10,6,16,19,90
22400203,1610612754,2024-11-10,IND vs. NYK,W,240,45,88,0.511,21,46,0.457,21,25,0.84,5,27,32,27,6,4,6,22,132
22400184,1610612754,2024-11-08,IND @ CHA,L,240,33,83,0.398,9,29,0.31,8,14,0.571,7,30,37,24,10,4,12,16,83
22400170,1610612754,2024-11-06,IND vs. ORL,W,240,41,76,0.539,12,26,0.462,24,26,0.923,4,32,36,21,7,3,11,24,118
22400165,1610612754,2024-11-04,IND @ DAL,W,240,54,95,0.568,13,32,0.406,13,20,0.65,7,39,46,30,5,3,9,16,134
22400138,1610612754,2024-11-01,IND @ NOP,L,240,46,89,0.517,16,38,0.421,10,13,0.769,6,33,39,35,3,3,14,21,118
22400119,1610612754,2024-10-30,IND vs. BOS,W,265,50,104,0.481,15,38,0.395,20,24,0.833,16,41,57,33,10,5,18,26,135
22400102,1610612754,2024-10-28,IND @ ORL,L,240,41,88,0.466,13,29,0.448,20,30,0.667,15,29,44,25,7,4,12,28,115
22400097,1610612754,2024-10-27,IND vs. PHI,L,265,39,84,0.464,13,32,0.406,23,34,0.676,7,30,37,28,8,4,19,26,114
22400081,1610612754,2024-10-25,IND @ NYK,L,240,41,83,0.494,3,30,0.1,13,20,0.65,9,24,33,28,8,6,15,24,98
22400063,1610612754,2024-10-23,IND @ DET,W,240,42,83,0.506,9,31,0.29,22,25,0.88,7,32,39,32,10,8,15,23,115
22401191,1610612755,2025-04-13,PHI vs. CHI,L,240,36,94,0.383,12,44,0.273,18,21,0.857,10,38,48,20,7,6,14,15,102
22401173,1610612755,2025-04-11,PHI vs. ATL,L,240,43,97,0.443,12,35,0.343,12,15,0.8,14,31,45,29,6,6,14,17,110
22401157,1610612755,2025-04-09,PHI @ WAS,W,240,39,91,0.429,16,50,0.32,28,38,0.737,18,37,55,20,10,8,16,20,122
22401145,1610612755,2025-04-07,PHI @ MIA,L,240,38,88,0.432,12,38,0.316,17,25,0.68,14,31,45,20,7,4,13,14,105
22401130,1610612755,2025-04-05,PHI vs. MIN,L,240,44,91,0.484,12,35,0.343,9,15,0.6,11,23,34,26,9,4,8,23,109
22401115,1610612755,2025-04-03,PHI vs. MIL,L,240,43,89,0.483,12,39,0.308,15,19,0.789,11,29,40,30,8,4,13,18,113
22401098,1610612755,2025-04-01,PHI @ NYK,L,240,34,81,0.42,6,31,0.194,17,22,0.773,13,29,42,23,11,5,19,21,91
22401087,1610612755,2025-03-30,PHI vs. TOR,L,240,42,89,0.472,8,29,0.276,17,19,0.895,8,38,46,25,6,10,16,12,109
22401076,1610612755,2025-03-29,PHI vs. MIA,L,240,38,76,0.5,13,32,0.406,6,14,0.429,6,31,37,28,7,7,18,15,95
22401053,1610612755,2025-03-26,PHI vs. WAS,L,240,42,98,0.429,14,46,0.304,16,20,0.8,13,34,47,22,7,5,4,15,114
22401041,1610612755,2025-03-24,PHI @ NOP,L,240,34,87,0.391,14,42,0.333,17,19,0.895,12,25,37,19,11,6,11,16,99
22401031,1610612755,2025-03-23,PHI @ ATL,L,240,40,91,0.44,11,34,0.324,28,37,0.757,13,24,37,24,8,4,13,18,119
22401018,1610612755,2025-03-21,PHI @ SAS,L,240,46,81,0.568,14,37,0.378,14,20,0.7,5,27,32,30,10,4,16,15,120
22401002,1610612755,2025-03-19,PHI @ OKC,L,240,35,95,0.368,18,57,0.316,12,16,0.75,12,29,41,24,8,3,12,15,100
22400985,1610612755,2025-03-17,PHI @ HOU,L,265,48,95,0.505,24,49,0.49,17,25,0.68,8,27,35,21,8,4,16,20,137
22400976,1610612755,2025-03-16,PHI @ DAL,W,240,48,92,0.522,14,36,0.389,20,24,0.833,9,30,39,21,13,3,11,21,130
22400959,1610612755,2025-03-14,PHI vs. IND,L,240,37,82,0.451,11,38,0.289,15,22,0.682,11,32,43,13,7,9,14,19,100
22400947,1610612755,2025-03-12,PHI @ TOR,L,240,41,96,0.427,7,35,0.2,16,22,0.727,10,30,40,19,13,11,9,20,105
22400928,1610612755,2025-03-10,PHI @ ATL,L,240,46,91,0.505,16,42,0.381,15,20,0.75,6,25,31,29,8,3,10,15,123
22400924,1610612755,2025-03-09,PHI vs. UTA,W,240,43,96,0.448,16,47,0.34,24,25,0.96,14,36,50,27,11,9,17,23,126
22400900,1610612755,2025-03-06,PHI @ BOS,L,240,40,95,0.421,15,39,0.385,10,12,0.833,18,27,45,29,6,5,15,15,105
22400887,1610612755,2025-03-04,PHI @ MIN,L,240,42,86,0.488,9,32,0.281,19,27,0.704,12,24,36,22,10,2,13,16,112
22400876,1610612755,2025-03-03,PHI vs. POR,L,240,41,95,0.432,11,35,0.314,9,13,0.692,14,29,43,27,6,3,8,15,102
22400864,1610612755,2025-03-01,PHI vs. GSW,W,240,45,85,0.529,19,33,0.576,17,28,0.607,10,30,40,27,8,3,14,19,126
